"N"	"N.honest"
"617"	3.81685421234624	3.79199182057792
"618"	3.7547154233365	3.72791391523522
"619"	3.86814461204607	3.7743674932534
"620"	3.77019728640308	3.74340890561118
"621"	3.80908842901523	3.67008666998192
"622"	3.72988456232577	3.72519682920415
"623"	3.814928303616	3.7742534674301
"624"	3.77444655590629	3.74871021273375
"625"	3.82940298778349	3.79236845484519
"626"	3.78765698666	3.77712243364376
"627"	3.82928799984434	3.75960848798278
"628"	3.74424805072428	3.7041852004003
"629"	3.83479440578138	3.81493110107336
"630"	3.83901505515582	3.75299267462274
"631"	3.73482236221791	3.78150103297544
"632"	3.77349323277021	3.77198594702643
"633"	3.74702067751341	3.82304456028787
"634"	3.83709738560562	3.75538432601785
"635"	3.70889158217632	3.79559097227764
"636"	3.77943731005652	3.7177478282464
"637"	3.84048411221523	3.7398701361694
"638"	3.71829678514556	3.75011505108911
"639"	3.8158032342787	3.74165955032023
"640"	3.69192431617285	3.74915580295442
"641"	3.77592272580912	3.74310371614505
"642"	3.80989660467633	3.72896824282197
"643"	3.80328470875251	3.7607116773901
"644"	3.79716521338251	3.75551719727721
"645"	3.74066858646714	3.76855061794241
"646"	3.82321948640146	3.75937428054134
"647"	3.79897227096285	3.75995729792123
"648"	3.92731760767413	3.72410365616642
"649"	3.75656430768766	3.70817182803158
"650"	3.77350982767987	3.78468178047782
"651"	3.80964299801109	3.7072844361416
"652"	3.76026372887803	3.77535274863594
"653"	3.72296384156379	3.71474055605109
"654"	3.82915132065308	3.79360837141021
"655"	3.8524673832282	3.70720142782756
"656"	3.78272971478512	3.75748392813326
"657"	3.75714506388647	3.73462871450522
"658"	3.73295318584124	3.71294204817605
"659"	3.73401847065805	3.8240928866035
"660"	3.72205624517229	3.75600141149128
"661"	3.78254332848904	3.69502198462712
"662"	3.80695960268916	3.74683075785675
"663"	3.72751828436126	3.78888536281357
"664"	3.80506062222866	3.73812010069874
"665"	3.8140075731116	3.71218618842344
"666"	3.79998333960276	3.70511327304383
"667"	3.80784798845114	3.71136510268663
"668"	3.883434451167	3.76861213373437
"669"	3.77372982980596	3.74062208063505
"670"	3.8652900558217	3.72288069913372
"671"	3.63484416599134	3.77065894085461
"672"	3.74413931479372	3.76432581647716
"673"	3.75521951411594	3.72601778367509
"674"	3.86070192548551	3.75102933825694
"675"	3.8079582310363	3.74494134500488
"676"	3.82229225440393	3.69552505955795
"677"	3.69124684571905	3.69645456684028
"678"	3.71963304111089	3.78653465323217
"679"	3.70031130802304	3.69695096768469
"680"	3.80881811743712	3.77038526905109
"681"	3.78150506970059	3.73072814877577
"682"	3.67922357895804	3.78320460691037
"683"	3.82467042002703	3.7080460023958
"684"	3.81500304416794	3.67232263634832
"685"	3.71638559872133	3.74245523088762
"686"	3.74713385087936	3.84568049220322
"687"	3.86596257609684	3.72144494901497
"688"	3.81912041940084	3.78233435853302
"689"	3.87366046931102	3.75297447355967
"690"	3.75850085665428	3.74354882332786
"691"	3.88180870481079	3.80578016817523
"692"	3.81834578581155	3.72044440225304
"693"	3.81217285393462	3.7082823105332
"694"	3.80506909027854	3.79927808698653
"695"	3.74361433842339	3.71671916865481
"696"	3.76851854608754	3.72966299314431
"697"	3.88045765750593	3.7536112351623
