"N"	"N.honest"
"166"	3.09595510537803	4.47447856326703
"167"	6.26906526994393	6.3911561247339
"168"	5.03415858474022	7.64977198499297
"169"	6.04601246673159	4.16629108350413
"170"	4.41666716448448	5.17272225175015
"171"	5.36445610491071	5.02410584533866
"172"	3.39105817044975	5.98325824026138
"173"	5.4497752300855	5.42309251955337
"174"	5.38935029414164	5.6447286021751
"175"	5.74153204289546	5.3050979821895
"176"	4.31052864697795	4.20749859153152
"177"	2.98173053995681	5.62129183933854
"178"	4.73829221588588	4.89908087851553
"179"	3.41695403133864	5.61899749250635
"180"	2.57644864308156	4.86099535578754
"181"	5.95008178737445	4.47299846212201
"182"	3.26253880941434	4.51781610030069
"183"	4.02300323243253	3.53052759528059
"184"	6.53636789208193	5.07344898425668
"185"	5.51024269384135	3.01894249482994
"186"	3.06723021282139	6.98132375365636
"187"	5.17460213964333	4.25542647443967
"188"	3.93285125197737	4.41284465075289
"189"	5.45526677969928	4.01097999345533
"190"	5.76357473136879	3.55082733080647
"191"	5.96960137102241	5.32334390260243
"192"	4.95905582700973	5.84746289782849
"193"	4.49807880712523	2.59476037853293
"194"	1.95344977118384	3.79802228710907
"195"	4.88895782994709	5.75564433071649
"196"	3.64864625877173	6.14794871863325
"197"	3.27623618339777	5.57037753481595
"198"	4.1516678751121	5.40409275162268
"199"	5.93079957897344	5.8037353642684
"200"	4.30693970906308	4.05660391451186
"201"	4.12861059477381	6.54292272253614
"202"	5.89927178591957	6.48423899400249
"203"	3.56257075180772	4.7426121889082
"204"	3.53226538934762	6.00103621538198
"205"	4.37105348434453	3.76433004749293
"206"	4.44339447366227	7.31963265380271
"207"	4.86500902693196	6.80571756055076
"208"	3.53942874788673	4.19238862722608
"209"	3.3704845661519	3.92654760258727
"210"	5.64172581831405	4.37602794125316
"211"	3.78743992389786	6.43694191320788
"212"	6.21706414250826	4.54756483612787
"213"	3.53858824633232	5.66100197958822
"214"	6.05566809953364	4.74656920481839
"215"	3.32684483317127	5.4325270876757
"216"	2.69276583614505	4.71648702800263
"217"	6.2470727076088	5.21504347401343
"218"	7.1624682868885	4.50949835410423
"219"	4.37731994025459	4.86465647181413
"220"	3.3166082928773	5.95023651020811
"221"	3.25534120873452	5.18895502209165
"222"	5.17279977350823	7.1231502892684
"223"	6.44535865995763	5.34414925177881
"224"	3.19968473180976	3.81432776088106
